report_id,client_id,generated_date,download_date,status,s3_path,next_best_action
RPT-04A08EE08C,CL00016,2026-03-28 02:15:05.505293,,complete,reports/CL00016/RPT-04A08EE08C.pdf,"Immediately address the 6.8% Alternative investment allocation that violates the client's ""No alternative investments"" restriction."
RPT-2B839ADBDB,CL00022,2026-03-28 02:15:21.386607,,complete,reports/CL00022/RPT-2B839ADBDB.pdf,Rebalance portfolio immediately as equity allocation is 26% versus 60% target with $2.4M in drift.
RPT-98C15F017F,CL00018,2026-03-28 02:15:24.323678,,complete,reports/CL00018/RPT-98C15F017F.pdf,Immediately rebalance the portfolio to eliminate the 8.7% alternative allocation that violates the client's no alternative investments restriction.
RPT-A937145241,CL00021,2026-03-28 02:15:25.840211,,complete,reports/CL00021/RPT-A937145241.pdf,Immediately rebalance the portfolio from 100% Fixed Income to the target 55% Equity allocation matching the Aggressive risk profile.
RPT-4A23963842,CL00019,2026-03-28 02:15:42.479577,,complete,reports/CL00019/RPT-4A23963842.pdf,Immediately rebalance the portfolio to address the critical 38% overweight in Equities versus the 35% target allocation.
RPT-ED8E9E9801,CL00023,2026-03-28 02:15:54.853767,,complete,reports/CL00023/RPT-ED8E9E9801.pdf,Immediately rebalance the portfolio to align with the 85% equity target as current allocation is only 22% equity versus 68% fixed income.
RPT-6757CCE211,CL00020,2026-03-28 02:16:09.495934,,complete,reports/CL00020/RPT-6757CCE211.pdf,Immediately rebalance the portfolio to address the critical missing 10% cash allocation and reduce alternatives exceeding target
RPT-703F712318,CL00024,2026-03-28 02:16:22.387147,,complete,reports/CL00024/RPT-703F712318.pdf,Immediately rebalance the portfolio to address the critical 20 percentage point overweight in Fixed Income versus the 60% target allocation.
RPT-C7A5AE8E40,CL00028,2026-03-28 02:17:27.450622,,complete,reports/CL00028/RPT-C7A5AE8E40.pdf,Immediately rebalance the portfolio to add 60% fixed income as the current 0% allocation critically violates the conservative risk profile
RPT-7DDA540D8E,CL00025,2026-03-28 02:17:31.40536,,complete,reports/CL00025/RPT-7DDA540D8E.pdf,Schedule immediate portfolio rebalancing to address the 49% deviation from target equity allocation of 85%.
RPT-6D27EEF64D,CL00026,2026-03-28 02:18:09.620716,,complete,reports/CL00026/RPT-6D27EEF64D.pdf,Immediately rebalance the portfolio as it holds 100% equity versus the 35% target for this moderate risk client
RPT-E332B64C35,CL00029,2026-03-28 02:18:10.480371,,complete,reports/CL00029/RPT-E332B64C35.pdf,Immediately rebalance the portfolio as it holds 58% Fixed Income versus 85% target Equity allocation for an aggressive risk profile.
RPT-6F944389CF,CL00027,2026-03-28 02:18:13.254656,,complete,reports/CL00027/RPT-6F944389CF.pdf,Alert client immediately that their portfolio shows only $264K in holdings against $5.8M total AUM requiring urgent reconciliation.
RPT-94E4F51B83,CL00033,2026-03-28 02:18:21.765064,,complete,reports/CL00033/RPT-94E4F51B83.pdf,Immediately invest the $29.95M cash position to align with the 70/30 Conservative target allocation per the Discretionary mandate.
RPT-D1E55BCB71,CL00031,2026-03-28 02:18:23.246801,,complete,reports/CL00031/RPT-D1E55BCB71.pdf,Rebalance the portfolio immediately as it holds 16.5% alternatives and 40.7% fixed income against conservative 90% equity target allocation.
RPT-E2D62923F6,CL00032,2026-03-28 02:18:46.89215,,complete,reports/CL00032/RPT-E2D62923F6.pdf,Immediately address the critical data discrepancy showing portfolio value of $188K versus total AUM of $770K.
RPT-29375D29EC,CL00034,2026-03-28 02:19:17.149903,,complete,reports/CL00034/RPT-29375D29EC.pdf,Immediately address the critical portfolio mismatch showing 79% fixed income versus 45% target and violation of alternative investment restrictions.
RPT-2161B6D38D,CL00036,2026-03-28 02:19:30.639905,,complete,reports/CL00036/RPT-2161B6D38D.pdf,Schedule an urgent meeting to understand why a client with $0 AUM has been onboarded under a discretionary service model.
RPT-09CCF7EBCE,CL00030,2026-03-28 02:19:48.57684,,complete,reports/CL00030/RPT-09CCF7EBCE.pdf,Rebalance portfolio immediately to eliminate the 12.6% alternative investments position that violates client restrictions.
RPT-E0EDC57CE5,CL00035,2026-03-28 02:20:42.752607,,complete,reports/CL00035/RPT-E0EDC57CE5.pdf,Immediately rebalance portfolio to reduce Fixed Income from 38% to 20% target and increase Equity from 50% to 80% target
RPT-4EDFBFC8FB,CL00001,2026-03-29 02:03:39.775848,,complete,reports/CL00001/RPT-4EDFBFC8FB.pdf,Rebalance portfolio immediately to reduce Fixed Income from 68% to 60% target and increase Equity from 26% to 30%.
RPT-74826B04F2,CL00002,2026-03-29 02:06:10.574847,,complete,reports/CL00002/RPT-74826B04F2.pdf,Urgently rebalance portfolio to add fixed income as client holds 100% equity versus 10% target for a 75-year-old conservative investor.
RPT-234C6956EA,CL00003,2026-03-29 02:08:41.909718,,complete,reports/CL00003/RPT-234C6956EA.pdf,Immediately rebalance portfolio from 94% fixed income to target 60% equity and 40% fixed income allocation
RPT-A26768350E,CL00011,2026-03-29 02:10:10.314097,,complete,reports/CL00011/RPT-A26768350E.pdf,Schedule an urgent onboarding meeting to fund the account and establish investment strategy given zero AUM despite being a client since December.
RPT-1D830F3A21,CL00010,2026-03-29 02:10:56.730664,,complete,reports/CL00010/RPT-1D830F3A21.pdf,Immediately rebalance the portfolio to align with target allocation as there is no cash and actual equity is far below the 45% target.
RPT-C0739327C0,CL00006,2026-03-29 02:11:05.611129,,complete,reports/CL00006/RPT-C0739327C0.pdf,Rebalance portfolio immediately as equity is 48% underweight and alternatives are 39% overallocated versus target
RPT-E10089465D,CL00008,2026-03-29 02:11:18.329916,,complete,reports/CL00008/RPT-E10089465D.pdf,Immediately rebalance the portfolio to align with the 90% equity target allocation from the current 2% equity position.
RPT-8584670491,CL00005,2026-03-29 02:11:27.850727,,complete,reports/CL00005/RPT-8584670491.pdf,Rebalance portfolio immediately to address 40% overweight in Fixed Income and 40% underweight in Equity versus target allocation.
RPT-CC1BFE229F,CL00007,2026-03-29 02:11:30.322672,,complete,reports/CL00007/RPT-CC1BFE229F.pdf,Urgently rebalance the portfolio as it holds 91% Fixed Income versus 40% target and only 6% Equity versus 60% target.
RPT-A2966CB913,CL00012,2026-03-29 02:11:35.184816,,complete,reports/CL00012/RPT-A2966CB913.pdf,Immediately rebalance portfolio to address 48% overweight in Fixed Income versus 85% Equity target for aggressive profile.
RPT-7C5AF1FE16,CL00013,2026-03-29 02:11:36.720906,,complete,reports/CL00013/RPT-7C5AF1FE16.pdf,The portfolio data shows only $1.8M positions while AUM is $202M - immediately investigate this critical data discrepancy.
RPT-7926838CCB,CL00009,2026-03-29 02:11:53.566592,,complete,reports/CL00009/RPT-7926838CCB.pdf,Immediately rebalance portfolio to eliminate 38% alternative allocation that violates client's no alternative investments restriction.
RPT-15AA67F5CC,CL00014,2026-03-29 02:12:44.438767,,complete,reports/CL00014/RPT-15AA67F5CC.pdf,Rebalance the portfolio immediately as Fixed Income is 17.6% overweight and Equity is 17.5% underweight versus targets.
RPT-D2AB7B7B5F,CL00004,2026-03-29 02:12:48.759842,,complete,reports/CL00004/RPT-D2AB7B7B5F.pdf,Immediately rebalance the portfolio to address the critical 35% underweight in equities versus the 80% target allocation.
RPT-6CEA24EDFF,CL00017,2026-03-29 02:13:08.057503,,complete,reports/CL00017/RPT-6CEA24EDFF.pdf,Schedule an urgent onboarding meeting to fund the account and establish an investment plan for this new 72-year-old client.
RPT-A7DDC161CF,CL00015,2026-03-29 02:13:32.075398,,complete,reports/CL00015/RPT-A7DDC161CF.pdf,Schedule immediate portfolio rebalancing to realign current 39% equity and 45% fixed income positions with the aggressive risk profile target allocations.
RPT-A379EB290E,CL00019,2026-03-29 02:13:57.442724,,complete,reports/CL00019/RPT-A379EB290E.pdf,Urgently rebalance the portfolio as equity allocation is 73% versus 55% target with 18% drift beyond tolerance bands.
RPT-AB70E198AF,CL00021,2026-03-29 02:14:15.446454,,complete,reports/CL00021/RPT-AB70E198AF.pdf,"Urgently rebalance the portfolio from 100% Fixed Income to the target allocation of 55% Equity, 35% Bonds, 10% Cash."
RPT-6B0B5812A2,CL00020,2026-03-29 02:14:48.465191,,complete,reports/CL00020/RPT-6B0B5812A2.pdf,Rebalance portfolio immediately to correct 58% Fixed Income allocation versus 20% target for Conservative profile
RPT-A1F135B8EB,CL00023,2026-03-29 02:14:52.813707,,complete,reports/CL00023/RPT-A1F135B8EB.pdf,Liquidate the SWSCX alternative investment immediately as it violates the client's no alternative investments restriction.
RPT-59E6A40E86,CL00022,2026-03-29 02:14:56.370146,,complete,reports/CL00022/RPT-59E6A40E86.pdf,Immediately rebalance the portfolio to align with the aggressive 60% equity target as current allocation is only 26% equity versus 74% fixed income.
RPT-72E59894D0,CL00018,2026-03-29 02:15:14.764739,,complete,reports/CL00018/RPT-72E59894D0.pdf,Immediately rebalance portfolio to address 45% equity shortfall versus 80% target allocation while removing prohibited alternative investments.
RPT-27F1AB65B3,CL00026,2026-03-29 02:15:29.976595,,complete,reports/CL00026/RPT-27F1AB65B3.pdf,Immediately rebalance the portfolio as it holds 100% equity versus the 35% target for this moderate risk client
RPT-EB5E6AF887,CL00025,2026-03-29 02:15:37.421514,,complete,reports/CL00025/RPT-EB5E6AF887.pdf,Schedule an urgent portfolio rebalancing to realign the 69% fixed income allocation with the 85% equity target.
RPT-7A0CA24462,CL00024,2026-03-29 02:16:07.280912,,complete,reports/CL00024/RPT-7A0CA24462.pdf,Schedule an immediate rebalancing meeting to realign the 89% fixed income allocation with the 20% target for this aggressive risk profile
RPT-3F9544B10F,CL00027,2026-03-29 02:16:14.935562,,complete,reports/CL00027/RPT-3F9544B10F.pdf,Rebalance the portfolio to reduce Fixed Income from 76% to target 60% and increase Equity from 17% to target 35%.
RPT-3B3124F652,CL00016,2026-03-29 02:16:44.078428,,complete,reports/CL00016/RPT-3B3124F652.pdf,Immediately address the critical mismatch between the $133.6M AUM and $972K portfolio which suggests 99% of assets are missing or unrecorded.
RPT-CE9C8F74C7,CL00028,2026-03-29 02:17:14.80128,,complete,reports/CL00028/RPT-CE9C8F74C7.pdf,Urgently rebalance the portfolio to add 60% fixed income as the current allocation severely violates the conservative risk profile
RPT-86325766F0,CL00032,2026-03-29 02:17:31.381065,,complete,reports/CL00032/RPT-86325766F0.pdf,Urgently address the critical portfolio allocation issue showing 100% equity versus 85% target and zero cash reserves.
RPT-C25EB2CD62,CL00031,2026-03-29 02:17:34.005139,,complete,reports/CL00031/RPT-C25EB2CD62.pdf,Immediately rebalance to eliminate alternative investments which violate client restrictions and correct the 12.7% equity overweight.
RPT-502991D080,CL00030,2026-03-29 02:17:44.913577,,complete,reports/CL00030/RPT-502991D080.pdf,Rebalance portfolio immediately to eliminate the 12.6% alternative investments position that violates client restrictions
RPT-A55E70F2B5,CL00036,2026-03-29 02:17:46.16808,,complete,reports/CL00036/RPT-A55E70F2B5.pdf,Schedule an urgent meeting to understand why a discretionary client has zero AUM after nearly two years of service.
RPT-FA69E5314F,CL00029,2026-03-29 02:17:52.086087,,complete,reports/CL00029/RPT-FA69E5314F.pdf,Immediately rebalance the portfolio as it holds 58% Fixed Income versus 85% target Equity for an aggressive risk profile.
RPT-FD10606A9F,CL00033,2026-03-29 02:17:55.129173,,complete,reports/CL00033/RPT-FD10606A9F.pdf,Immediately invest the $29.95M cash position to align with the conservative 70/30 target allocation per the discretionary mandate.
RPT-F9C7E4B81D,CL00034,2026-03-29 02:18:45.04248,,complete,reports/CL00034/RPT-F9C7E4B81D.pdf,Immediately rebalance portfolio to align with 80% equity target as current allocation is only 20% versus the 80% target
RPT-2EC08CA2C6,CL00035,2026-03-29 02:18:51.278038,,complete,reports/CL00035/RPT-2EC08CA2C6.pdf,Rebalance the portfolio immediately as Fixed Income is 38% versus 40% target and outside tolerance bands
RPT-FFE96B8B89,CL00016,2026-03-29 02:20:04.70348,,complete,reports/CL00016/RPT-FFE96B8B89.pdf,Contact Lisa immediately to address the critical mismatch between her $133.5M AUM and the $972K portfolio shown in the system.
RPT-53702893C8,CL00016,2026-03-29 02:20:12.898367,,complete,reports/CL00016/RPT-53702893C8.pdf,Immediately investigate the $133.5M AUM discrepancy showing only $972K in actual portfolio holdings.
RPT-0D95320D77,CL00001,2026-03-30 02:04:57.07525,,complete,reports/CL00001/RPT-0D95320D77.pdf,Immediately rebalance the portfolio to address the severe 28% underweight in Equity and 28% overweight in Fixed Income versus target allocation.
RPT-AC52EE7D23,CL00002,2026-03-30 02:07:20.746558,,complete,reports/CL00002/RPT-AC52EE7D23.pdf,Immediately rebalance the portfolio to add fixed income as the current 100% equity allocation violates the conservative 90/10 target.
RPT-DB40EF5515,CL00003,2026-03-30 02:10:30.345822,,complete,reports/CL00003/RPT-DB40EF5515.pdf,Schedule immediate portfolio rebalancing as current allocation is 94% fixed income versus 40% target with only 6% equity versus 50% target
RPT-C96D28FA33,CL00011,2026-03-30 02:12:07.551067,,complete,reports/CL00011/RPT-C96D28FA33.pdf,Schedule an initial funding meeting to establish investment plan and transfer assets into the account.
RPT-F219FC8A6E,CL00010,2026-03-30 02:13:08.914405,,complete,reports/CL00010/RPT-F219FC8A6E.pdf,Immediately rebalance the portfolio to align with target allocation as current holdings show zero cash and significant deviation from the 45/45/10 target
RPT-7AE9C2AFB2,CL00007,2026-03-30 02:13:40.059344,,complete,reports/CL00007/RPT-7AE9C2AFB2.pdf,Immediately rebalance the portfolio to correct the severe 54% underweight in equities and 51% overweight in fixed income.
RPT-E53BC6098D,CL00004,2026-03-30 02:13:40.610546,,complete,reports/CL00004/RPT-E53BC6098D.pdf,Immediately rebalance the portfolio to align with target allocation given the severe mismatch between current equity holdings and conservative risk profile
RPT-EF5B7DFB4D,CL00009,2026-03-30 02:13:40.200298,,complete,reports/CL00009/RPT-EF5B7DFB4D.pdf,Immediately rebalance portfolio to eliminate the 38% alternative allocation that violates the client's no alternative investments restriction.
RPT-E16D98D940,CL00006,2026-03-30 02:13:45.897632,,complete,reports/CL00006/RPT-E16D98D940.pdf,Immediately rebalance portfolio to reduce alternatives from 39% to 5% target and increase fixed income from 28% to 60% target.
RPT-154BA94B62,CL00008,2026-03-30 02:13:58.294133,,complete,reports/CL00008/RPT-154BA94B62.pdf,Immediately rebalance the portfolio as it holds 88% fixed income versus 60% target and only 2% equity versus 30% target.
RPT-2D33B213A0,CL00013,2026-03-30 02:13:58.37796,,complete,reports/CL00013/RPT-2D33B213A0.pdf,Immediately rebalance the portfolio as Fixed Income is 3.8% below target and Equity is 4.0% below target band
RPT-A39C058107,CL00012,2026-03-30 02:14:07.656012,,complete,reports/CL00012/RPT-A39C058107.pdf,Immediately rebalance the portfolio as it holds 48% Fixed Income versus 0% target for an Aggressive risk profile.
RPT-3F21938342,CL00005,2026-03-30 02:14:48.661745,,complete,reports/CL00005/RPT-3F21938342.pdf,Immediately rebalance portfolio to address critical deviation from target allocation with 45% in Fixed Income versus 0% target and holding restricted Alternative investments.
RPT-61A459D68F,CL00014,2026-03-30 02:15:08.502697,,complete,reports/CL00014/RPT-61A459D68F.pdf,Rebalance portfolio immediately as equity allocation is 58% below the 60% target and fixed income is 38% above the 40% target.
RPT-FBD29FB56D,CL00017,2026-03-30 02:15:24.876347,,complete,reports/CL00017/RPT-FBD29FB56D.pdf,Schedule an urgent onboarding meeting to fund the account and implement an investment strategy appropriate for this 72-year-old retiree.
RPT-D2D8ACFB64,CL00015,2026-03-30 02:15:25.108375,,complete,reports/CL00015/RPT-D2D8ACFB64.pdf,Immediately rebalance the portfolio as it shows only 45% Fixed Income versus 50% target and zero Dividend Stocks versus 40% target.
RPT-3379E8ACC3,CL00019,2026-03-30 02:16:43.825728,,complete,reports/CL00019/RPT-3379E8ACC3.pdf,Immediately rebalance the portfolio as equities are 73% versus 35% target and fixed income is 27% versus 60% target.
RPT-DA2B082F88,CL00021,2026-03-30 02:16:51.427321,,complete,reports/CL00021/RPT-DA2B082F88.pdf,Schedule an urgent portfolio rebalancing meeting as the current 100% fixed income allocation severely contradicts the aggressive risk profile and 55% equity target.
RPT-AC64B1EF8A,CL00016,2026-03-30 02:16:54.772556,,complete,reports/CL00016/RPT-AC64B1EF8A.pdf,Immediately investigate the critical data discrepancy between $133M reported AUM and $972K actual portfolio value.
RPT-E0E6EF8200,CL00022,2026-03-30 02:16:59.996958,,complete,reports/CL00022/RPT-E0E6EF8200.pdf,Immediately rebalance portfolio from 74% to 10% Fixed Income and 26% to 90% Equity to match aggressive risk profile.
RPT-2D580B845E,CL00018,2026-03-30 02:17:06.48288,,complete,reports/CL00018/RPT-2D580B845E.pdf,Immediately rebalance portfolio to address critical 40% overweight in Fixed Income versus 20% target and resolve Alternative holdings that violate client restrictions.
RPT-3C09288B0D,CL00023,2026-03-30 02:17:23.634679,,complete,reports/CL00023/RPT-3C09288B0D.pdf,"Liquidate the $49,235 alternative investment position which violates the client's restriction against alternative investments."
RPT-18DB8E69CC,CL00020,2026-03-30 02:17:45.981902,,complete,reports/CL00020/RPT-18DB8E69CC.pdf,Rebalance portfolio immediately to reduce Fixed Income from 58% to 65% target and eliminate the 13% Alternative allocation
RPT-35B85450BD,CL00025,2026-03-30 02:18:14.012174,,complete,reports/CL00025/RPT-35B85450BD.pdf,Immediately rebalance portfolio to correct the severe 68.6% overweight in Fixed Income versus 85% Equity target allocation.
RPT-D3E7F3D6E8,CL00026,2026-03-30 02:18:18.983627,,complete,reports/CL00026/RPT-D3E7F3D6E8.pdf,Urgently address the critical data error showing $36.8M AUM but only $128K in actual portfolio holdings.
RPT-021C0C2C36,CL00024,2026-03-30 02:18:44.322905,,complete,reports/CL00024/RPT-021C0C2C36.pdf,Immediately rebalance portfolio to address critical allocation drift with only 10% equity versus 50% target for aggressive profile.
RPT-C63507A3EA,CL00027,2026-03-30 02:19:46.150753,,complete,reports/CL00027/RPT-C63507A3EA.pdf,Rebalance portfolio immediately as Fixed Income is 15.6% over target and Equity is 18% below target allocation.
RPT-3E42E26DBA,CL00031,2026-03-30 02:19:50.974682,,complete,reports/CL00031/RPT-3E42E26DBA.pdf,Immediately rebalance the portfolio to remove the 16.5% alternative investments allocation that violates the client's restriction
RPT-B514C0DCF8,CL00028,2026-03-30 02:20:01.386795,,complete,reports/CL00028/RPT-B514C0DCF8.pdf,Immediately rebalance the portfolio to add 60% fixed income as current allocation critically misses the conservative target with zero bond exposure.
RPT-D40FBB8EE5,CL00032,2026-03-30 02:20:03.948348,,complete,reports/CL00032/RPT-D40FBB8EE5.pdf,Address the critical portfolio mismatch with zero cash and alternatives versus 15% target allocation for this aggressive risk profile
RPT-48FE12EA35,CL00033,2026-03-30 02:20:06.676498,,complete,reports/CL00033/RPT-48FE12EA35.pdf,"Immediately fund the portfolio as it holds only $23,394 against a reported $29.97M AUM requiring urgent reconciliation and investment."
RPT-84206A1E3B,CL00029,2026-03-30 02:20:07.222497,,complete,reports/CL00029/RPT-84206A1E3B.pdf,Immediately rebalance the portfolio as it holds 58% Fixed Income versus 85% target Equity allocation for an aggressive risk profile.
RPT-EADFD423BF,CL00036,2026-03-30 02:20:14.387239,,complete,reports/CL00036/RPT-EADFD423BF.pdf,Schedule an urgent meeting to understand why this client has zero AUM despite being onboarded nearly two years ago.
RPT-7EA3BDFD77,CL00030,2026-03-30 02:20:36.416896,,complete,reports/CL00030/RPT-7EA3BDFD77.pdf,Immediately rebalance portfolio to eliminate the 12.5% alternative investments that violate client restrictions.
RPT-873C020BAD,CL00035,2026-03-30 02:21:34.914153,,complete,reports/CL00035/RPT-873C020BAD.pdf,Schedule an urgent rebalancing meeting to realign the 18% fixed income overweight and 30% equity underweight against aggressive targets
RPT-ED3126727C,CL00034,2026-03-30 02:21:36.598522,,complete,reports/CL00034/RPT-ED3126727C.pdf,Immediately rebalance the portfolio to address the critical 58% drift from target equity allocation while respecting client restrictions.
RPT-E7BD4E9CF1,CL00001,2026-03-31 02:04:05.79825,,complete,reports/CL00001/RPT-E7BD4E9CF1.pdf,Immediately rebalance the portfolio to correct the severe allocation drift with only 26% in equities versus the 60% target.
RPT-72531A2463,CL00002,2026-03-31 02:07:19.360967,,complete,reports/CL00002/RPT-72531A2463.pdf,Immediately rebalance the portfolio to add fixed income as it currently holds 100% equity versus the 90% target for this conservative 75-year-old client.
RPT-C6D8F8233A,CL00003,2026-03-31 02:10:28.706445,,complete,reports/CL00003/RPT-C6D8F8233A.pdf,Immediately rebalance the portfolio as it holds 94% Fixed Income versus 40% target and only 6% Equity versus 50% target.
RPT-5BC6C28A40,CL00011,2026-03-31 02:12:13.444075,,complete,reports/CL00011/RPT-5BC6C28A40.pdf,Schedule an urgent onboarding meeting to fund the account and establish investment strategy given zero AUM despite being a client since December.
RPT-6621FCE25F,CL00004,2026-03-31 02:13:24.47067,,complete,reports/CL00004/RPT-6621FCE25F.pdf,Urgently rebalance the portfolio as it shows massive misalignment with target allocation and incorrect asset classifications
RPT-25EBEB14CA,CL00007,2026-03-31 02:13:26.199822,,complete,reports/CL00007/RPT-25EBEB14CA.pdf,Rebalance immediately to correct the severe 85% overweight in Fixed Income versus the 70% target allocation.
RPT-3AF5CD89D8,CL00012,2026-03-31 02:13:33.317661,,complete,reports/CL00012/RPT-3AF5CD89D8.pdf,Immediately rebalance the portfolio as it has 48% fixed income versus 0% target for the aggressive risk profile.
RPT-A4717D8DED,CL00005,2026-03-31 02:13:34.375789,,complete,reports/CL00005/RPT-A4717D8DED.pdf,Immediately rebalance portfolio to eliminate the 10% alternative allocation which violates client's no alternative investments restriction
RPT-2E19A40E2C,CL00013,2026-03-31 02:13:44.890928,,complete,reports/CL00013/RPT-2E19A40E2C.pdf,The portfolio shows only $1.8M in tracked positions versus $203M AUM - immediately investigate this critical data discrepancy.
RPT-D15F76862E,CL00010,2026-03-31 02:13:45.232619,,complete,reports/CL00010/RPT-D15F76862E.pdf,Rebalance the portfolio immediately as equity is 30% versus 60% target and fixed income is 51% versus 40% target
RPT-3F70FF8A7B,CL00008,2026-03-31 02:13:53.575061,,complete,reports/CL00008/RPT-3F70FF8A7B.pdf,Immediately rebalance the portfolio as it critically violates target allocation with 87.6% fixed income versus 60% target and only 2.3% equity versus 30% target.
RPT-29D87F65BB,CL00006,2026-03-31 02:13:54.114626,,complete,reports/CL00006/RPT-29D87F65BB.pdf,Rebalance portfolio immediately to correct 48% equity shortfall and eliminate 32% overweight to alternatives versus target allocation.
RPT-FD5CC79C40,CL00009,2026-03-31 02:14:15.343813,,complete,reports/CL00009/RPT-FD5CC79C40.pdf,Immediately rebalance the portfolio to eliminate Alternative holdings which violate the client's investment restrictions
RPT-39F0BFF5FC,CL00014,2026-03-31 02:15:15.968944,,complete,reports/CL00014/RPT-39F0BFF5FC.pdf,Immediately rebalance the portfolio to address the severe allocation drift with equity at 17% versus 60% target and fixed income at 78% versus 40% target.
RPT-1708A59C53,CL00017,2026-03-31 02:15:35.038115,,complete,reports/CL00017/RPT-1708A59C53.pdf,Schedule an urgent onboarding meeting to fund the account and implement the investment strategy discussed in prior calls.
RPT-80519FB412,CL00016,2026-03-31 02:16:10.947134,,complete,reports/CL00016/RPT-80519FB412.pdf,Immediately rebalance the portfolio to eliminate the 6.78% alternative investment allocation that violates the client's no-alternative-investments restriction.
RPT-1B21998006,CL00015,2026-03-31 02:16:22.100299,,complete,reports/CL00015/RPT-1B21998006.pdf,Immediately rebalance the portfolio which has massive allocation drift with 0% Dividend Equity versus 45% target and no Cash position.
RPT-92A2D52707,CL00021,2026-03-31 02:16:25.282558,,complete,reports/CL00021/RPT-92A2D52707.pdf,Immediately rebalance the portfolio from 100% fixed income to the target 55% equity allocation matching the aggressive risk profile.
RPT-F7AEE71C53,CL00022,2026-03-31 02:16:33.708773,,complete,reports/CL00022/RPT-F7AEE71C53.pdf,Immediately rebalance portfolio to align with aggressive 60/40 target as current 26/74 equity/fixed income allocation is severely inverted.
RPT-FC7E631D94,CL00019,2026-03-31 02:16:44.488153,,complete,reports/CL00019/RPT-FC7E631D94.pdf,Immediately rebalance the portfolio as equity allocation is 73% versus 35% target with 38% drift beyond bands.
RPT-344DD29A63,CL00020,2026-03-31 02:16:55.39242,,complete,reports/CL00020/RPT-344DD29A63.pdf,Immediately rebalance the portfolio to address critical allocation breaches and 13% alternative holdings violating the conservative profile.
RPT-3013AF184C,CL00023,2026-03-31 02:17:11.895783,,complete,reports/CL00023/RPT-3013AF184C.pdf,"Immediately liquidate the 9.7% alternative investment position which violates the client's ""No alternative investments"" restriction."
RPT-7B6CFD56EA,CL00018,2026-03-31 02:17:42.160614,,complete,reports/CL00018/RPT-7B6CFD56EA.pdf,Immediately rebalance the portfolio to address the severe 30% equity underweight and 31% fixed income overweight versus conservative target allocation.
RPT-8C08AF6FD6,CL00024,2026-03-31 02:18:22.707778,,complete,reports/CL00024/RPT-8C08AF6FD6.pdf,Immediately rebalance the portfolio from 89% fixed income to target 60% and increase equity from 10% to 30%.
RPT-A1296F2639,CL00026,2026-03-31 02:18:35.583106,,complete,reports/CL00026/RPT-A1296F2639.pdf,Immediately address the critical data error showing a $129K portfolio value versus $36.8M AUM and rebalance from 100% equity to target allocation
RPT-6ACCFC1C47,CL00028,2026-03-31 02:19:02.042657,,complete,reports/CL00028/RPT-6ACCFC1C47.pdf,Immediately rebalance the portfolio to add 60% fixed income as current allocation is critically misaligned with conservative risk profile.
RPT-6AC011FE4D,CL00027,2026-03-31 02:19:02.635617,,complete,reports/CL00027/RPT-6AC011FE4D.pdf,Rebalance the portfolio immediately as Fixed Income is 15.6% overweight and Equity is 18% underweight versus targets.
RPT-CDC644DE28,CL00025,2026-03-31 02:19:33.896373,,complete,reports/CL00025/RPT-CDC644DE28.pdf,Schedule an urgent rebalancing meeting to realign the 69% fixed income allocation with the 85% equity target for this moderate-risk client.
RPT-4E54933A1B,CL00032,2026-03-31 02:19:36.303804,,complete,reports/CL00032/RPT-4E54933A1B.pdf,Address the critical portfolio issue: 100% equity allocation versus 85% target and zero cash despite monthly spending deficit.
RPT-CE84E60278,CL00029,2026-03-31 02:19:41.689698,,complete,reports/CL00029/RPT-CE84E60278.pdf,Immediately rebalance the portfolio to address the severe allocation drift with equity at 29% versus 60% target and fixed income at 58% versus 40% target.
RPT-248E233AED,CL00033,2026-03-31 02:19:52.270268,,complete,reports/CL00033/RPT-248E233AED.pdf,Immediately fund the portfolio to align the $23K current value with the $30M reported AUM before investigating the critical data discrepancy.
RPT-1E3C0FF54C,CL00031,2026-03-31 02:19:53.146705,,complete,reports/CL00031/RPT-1E3C0FF54C.pdf,Immediately rebalance portfolio to address critical violation of conservative risk profile and 16% allocation to restricted alternative investments.
RPT-1BB212901F,CL00030,2026-03-31 02:20:55.624817,,complete,reports/CL00030/RPT-1BB212901F.pdf,Immediately rebalance the portfolio as it holds 69% Fixed Income versus 0% target and only 18% Equity versus 85% target.
RPT-BBB2D81E43,CL00034,2026-03-31 02:21:10.248521,,complete,reports/CL00034/RPT-BBB2D81E43.pdf,Immediately rebalance to address the critical portfolio mismatch with 79% in Fixed Income versus 45% target and resolve the prohibited Alternative investment holding.
RPT-8C12C333ED,CL00036,2026-03-31 02:21:12.252699,,complete,reports/CL00036/RPT-8C12C333ED.pdf,Schedule an urgent meeting to understand why AUM is zero despite client being active for nearly two years.
RPT-B86396874D,CL00035,2026-03-31 02:21:27.119064,,complete,reports/CL00035/RPT-B86396874D.pdf,Schedule immediate portfolio rebalancing as equity allocation is 30% below target and fixed income is 18% above target
RPT-6E48C377B2,CL00001,2026-04-01 02:04:18.147186,,complete,reports/CL00001/RPT-6E48C377B2.pdf,Rebalance portfolio immediately to address 28% overweight in Fixed Income and 34% underweight in Equity versus target allocation.
RPT-A0B2AB9BA5,CL00002,2026-04-01 02:06:42.206015,,complete,reports/CL00002/RPT-A0B2AB9BA5.pdf,Immediately rebalance the portfolio to add fixed income holdings as current allocation is 100% equity versus 90% target for this 74-year-old conservative client.
