perf_id,session_id,page_url,ttfb_ms,fcp_ms,lcp_ms,cls_score,fid_ms,dom_load_ms,perf_timestamp
61e60554-cd8f-4240-8a42-ff8636e5ae62,8f9f0753-b4f1-4087-bf75-e5250362528a,/advisor/profile,90,691,2549,0.331,192,3805,2026-03-07 19:00:00
0556cd3e-b85e-41b5-8868-aa5c25c2f199,591f05b7-1dc0-4de1-9460-5635174a7a59,/search,796,1041,2399,0.134,258,2211,2026-03-12 04:26:00
e9e9fa6c-e41b-458f-ab06-9d3398309fd7,38995595-2a75-4f08-8823-fa2ffb5eb05a,/search,272,1574,4111,0.374,287,2775,2026-03-05 10:33:00
98911e53-bb26-43d5-8639-7aa062890d55,ea3c987c-123e-418a-83b5-4b5253c41239,/market-data,663,1799,3749,0.37,171,3068,2026-03-04 07:16:00
6b93b0f5-3f97-4645-a471-ec2ac2962347,efa843cc-426e-48b0-b22e-a054b0d0715d,/portfolios,338,1661,4571,0.412,233,2929,2026-03-01 14:55:00
068e744a-c176-4866-a04d-d580bc8160a8,22aed6c9-fbd4-431a-8476-8edd7e402d12,/login,184,739,3357,0.051,61,1785,2026-03-10 05:08:00
3f12514c-9501-4b0e-83a2-ec1de82db40c,80506556-834c-49e8-8c49-4358063ac348,/settings,716,968,3873,0.308,297,3280,2026-03-23 18:51:00
23981d4e-da26-4039-8c2b-13cfdfbc0549,598a199f-9494-4297-b52a-15801d9c2405,/search,66,174,673,0.218,93,1626,2026-03-10 17:16:00
dc5d4ab0-371b-44c8-956b-9e89ca15f966,26e5dc5e-3103-4ad6-8bb7-2494e2bdcbba,/reports,655,1842,3287,0.086,92,3293,2026-03-09 05:52:00
9147c56f-272c-4020-a409-01ee4b0c500d,d26da485-3c66-4f87-8bcf-483869154f54,/advisor/profile,522,1654,3867,0.387,279,1657,2026-03-17 23:45:00
4fbab669-d5fc-4aaa-8832-2ebb7e4229c2,e3fab79f-f0b5-4df5-80d9-3722a9396340,/search,511,1687,4520,0.029,289,2876,2026-03-06 11:13:00
4dc6e038-e222-4e49-babd-5b8dab684fd3,2240d522-246d-4195-9d4d-0b319b1c40fd,/clients,584,785,2559,0.494,112,2592,2026-03-03 21:24:00
cc7b832e-9ad3-4e40-8d65-ca96c4337aa7,1733d85e-c040-4190-866c-efbea25012da,/advisor/profile,363,1420,3975,0.486,148,3706,2026-03-16 18:25:00
1b44c89c-7068-44b2-b273-bfa916044b13,27bb7380-14cc-430f-97f8-846a5097d80c,/search,745,1509,3819,0.312,300,3668,2026-03-02 01:48:00
060c10f2-264e-43aa-a01c-76df86de1871,459de40d-8ddf-4559-ad9a-88ef5efd5189,/market-data,744,1953,3141,0.429,237,1762,2026-03-09 05:56:00
f21292db-34b1-4d79-a3e8-8c4b86dd3d93,debc4be7-17d2-4e1d-be95-101641efe3d6,/market-data,172,375,2799,0.44,223,1185,2026-03-09 14:25:00
120f6748-c702-4318-953b-71767c4cf1f2,b6a06985-1f75-4b40-9e71-d1a97c579a1c,/settings,185,300,905,0.178,173,4183,2026-03-17 09:25:00
051ea068-fcab-447e-ba56-f37c24747cad,7562284d-7b37-49e1-b0d2-2f5011b0954e,/advisor/profile,334,1110,3354,0.474,175,3185,2026-03-22 14:26:00
e21c1a24-4a5c-4f72-9964-aa79c95bf011,9fe1880b-318e-4380-bc6b-08d2e2e89ba0,/reports,555,1376,1985,0.235,150,546,2026-03-16 07:56:00
e30f8cb7-35fc-4a9c-859d-de7d06877284,9502c00b-1b3c-4656-9a7f-882efa52ad4a,/advisor/profile,445,1617,3645,0.393,222,4849,2026-03-01 07:03:00
e98a98ea-2856-409b-9565-73c7745a32b1,66de3063-ae20-4f5d-a20d-033303a534a5,/login,749,966,2629,0.191,140,3163,2026-03-06 15:18:00
725a0785-ab07-411d-9920-31c28839308d,f0c83070-0049-42bb-b20d-85ac3e064780,/clients,229,854,2293,0.385,251,2925,2026-03-05 13:09:00
57d09f8f-49bb-4e8f-a8ac-d980f5b22a9f,c0a345d3-4b6f-4137-bdb3-f39e45ef829d,/advisor/profile,256,768,3135,0.499,18,4698,2026-03-01 05:09:00
89530fa1-03cb-4434-aa0a-8903cb87f68e,b2cdeee0-5ae5-4350-90ea-dd14fb417f63,/clients,375,1437,1808,0.226,135,3844,2026-03-10 22:53:00
02c59bf3-25b2-4e5f-9498-fd4e934761d2,ebca859f-89ec-4865-8dc1-cbb28b94378a,/accounts,687,1397,2693,0.256,220,997,2026-03-09 06:02:00
74e39284-e871-4eae-ab13-689759fd22b7,2203ab3a-fa09-4168-b8b1-7487ea03bc70,/market-data,760,1541,1939,0.368,124,749,2026-03-08 09:02:00
0176c238-7f06-45a2-b4b6-828b42357d64,4ce29827-4872-4d88-8428-4bc941591c2d,/market-data,120,655,1957,0.006,231,1042,2026-03-12 20:47:00
66a2686b-5d42-4e25-b749-1bae29669657,43946619-9ea7-4471-8741-34aa4d14eb52,/reports,546,1825,4019,0.168,88,2701,2026-03-21 07:38:00
299f5938-e468-485d-8dae-b9ab014461ea,240ecf31-6688-4c07-84ab-4165ce689599,/advisor/profile,421,1318,4014,0.007,172,846,2026-03-05 16:13:00
f20cbe38-5835-41fe-b236-f87eed8020eb,56df33f7-a5af-446e-bc4d-148fabbf751f,/advisor/profile,412,1285,3500,0.487,17,3136,2026-03-20 19:13:00
6d40da5e-8b44-42a8-a413-7bcf7c767f49,d41aa65e-c975-4eb6-8a6a-0d24f78e3c14,/dashboard,704,1260,3807,0.444,290,869,2026-03-22 06:40:00
d9a88aee-aaae-4b9d-adef-d1158abadcfd,16f08342-f8dc-4400-be73-c9a36074befb,/market-data,492,594,1484,0.125,85,862,2026-03-06 23:42:00
fbbbaa7f-901b-4bbb-a18d-e849fcd9b252,4c7f3487-ffad-4698-bc90-e0433846a887,/portfolios,412,1598,4257,0.166,153,643,2026-03-10 22:05:00
858e3b67-94cd-41b5-8864-8cfbc88fea79,c5532a35-e6a4-4ab8-b271-628cb4222ae1,/clients,369,783,1150,0.282,235,4266,2026-03-20 23:12:00
4a964756-b052-4d49-97e6-de23a3ca7c44,65dfe208-78cc-4696-be1f-d2dabd95215e,/market-data,595,1589,3674,0.183,68,3029,2026-03-21 02:18:00
9e2a6c64-be32-41fe-ae2c-cd85f8c3ae57,9d4e3ca0-c6f7-4170-a7ca-6d4c71a09774,/portfolios,485,1132,3472,0.101,266,4776,2026-03-03 20:32:00
457265ac-14c7-4fbe-b267-cdc916eb58f1,0c8480e0-9fad-49a4-81aa-31002740df37,/login,670,1425,4252,0.348,151,1368,2026-03-06 12:53:00
b0d2bf4d-2b97-4f7b-bd19-0a93ae3b07ac,a57c839c-3317-45b6-ae1e-0750aa24675a,/login,300,1724,2824,0.016,194,4994,2026-03-18 22:10:00
e1195ecf-7bc5-466b-bf92-4cfde40b3743,b7c4e082-af59-42f1-ad58-1f5aa41adb5c,/login,687,1360,2238,0.419,159,4729,2026-03-17 01:45:00
2bc955e6-19d5-45d6-94f7-9a5edacd28d8,00ba029c-9d09-4f50-bc69-65238e0506ad,/login,504,998,1208,0.091,119,1208,2026-03-09 22:06:00
27dbb964-19a9-4d7e-908d-5e977adfaef4,2203ab3a-fa09-4168-b8b1-7487ea03bc70,/advisor/profile,592,876,2995,0.075,85,3625,2026-03-16 20:05:00
4a908262-82c7-4de6-92f0-e56547a76a42,a07ecff6-f890-4f63-a7fa-1d1aadfa1139,/market-data,398,1651,3130,0.274,21,3943,2026-03-16 10:52:00
08ea2401-8ef5-4163-a0c9-366f1bf47f38,c014dc6b-fd42-4f18-b482-09cac27188f2,/search,186,1228,2019,0.06,267,720,2026-03-07 12:15:00
b7601f8a-117b-45db-a3c1-301038093734,38995595-2a75-4f08-8823-fa2ffb5eb05a,/market-data,225,791,2922,0.028,229,3091,2026-03-07 11:56:00
be202020-ec49-46df-84af-26b9b40060f8,0b5bd818-16f3-4ebe-8219-c311b937bc26,/search,781,1991,4762,0.028,292,2798,2026-03-12 15:55:00
b6d4c00e-c163-4053-8010-d94cf8a1eaa1,66de3063-ae20-4f5d-a20d-033303a534a5,/search,644,1405,2667,0.21,170,3071,2026-03-20 21:28:00
bb7352c4-c289-488f-a5b9-f2e6f5e6a99e,2203ab3a-fa09-4168-b8b1-7487ea03bc70,/market-data,587,845,3275,0.343,241,2221,2026-03-09 15:37:00
c9dd04f5-1205-4bfe-ab98-e1bea111413a,d26da485-3c66-4f87-8bcf-483869154f54,/settings,117,939,3527,0.247,39,2978,2026-03-20 17:32:00
2d4cf516-2eea-4e46-a797-51182163f3fd,ab48fce5-7b63-4c0a-9943-6f79c994c95b,/login,673,2057,3856,0.413,117,4641,2026-03-16 18:32:00
a6e3cb3b-5e1e-49f1-933e-504b5a827627,fa4e4524-108e-4277-a7ab-bb54c440c5b6,/advisor/profile,574,1581,3464,0.011,89,638,2026-03-12 05:35:00
fd4a6435-a44b-462f-8f73-606bcb230f0c,762872b6-da0d-44a8-af75-c6b590fa95f9,/login,131,540,1714,0.341,102,1438,2026-03-21 10:25:00
79abcdd0-271f-43a3-8d90-0521b79a1c8f,e3fab79f-f0b5-4df5-80d9-3722a9396340,/clients,391,671,3112,0.077,300,4923,2026-03-02 04:40:00
ea247c0b-bff1-46cc-9b3c-7db10e16aa01,d8503f4a-b53c-4e47-8f63-b2541f8e133c,/portfolios,446,1888,2490,0.408,23,4501,2026-03-23 07:41:00
979bd064-30fd-4d86-80c5-5ae990745720,cb903034-568c-4e44-85a8-bbdf81500d88,/clients,461,1355,3996,0.024,77,2297,2026-03-01 07:58:00
97af389a-5be8-4d97-8695-6195a77cef46,29fb6c40-4f1c-4b61-914f-650ed42e5238,/login,200,1507,3979,0.277,128,2334,2026-03-21 12:49:00
164116f5-a736-409e-bac5-96550e7b65ef,b443ed71-d378-4103-9c81-ac8c6b333a10,/reports,773,1920,4834,0.304,242,878,2026-03-12 17:57:00
350d452d-f3de-4d35-a24b-55c46c701741,de5e59c5-1223-433c-991b-ade96c9cf1ed,/settings,373,563,2486,0.23,221,4748,2026-03-11 08:45:00
31e1568d-0b5f-456a-95f3-881acd8447d4,30499291-035e-4e3e-96d3-25de9784e0eb,/search,396,1221,3248,0.221,61,1899,2026-03-10 14:12:00
7b75151b-f601-4f33-a042-f4e53899e511,76a9734d-0a4b-4aab-93db-d0870e349555,/dashboard,380,1154,2747,0.341,172,4104,2026-03-10 07:06:00
04d9b9e3-74eb-40e9-b6ec-5144bc1e5a66,8308de22-2d61-43a7-bbb6-1d93270bf614,/search,180,1598,2181,0.309,123,4731,2026-03-02 09:22:00
c7a5db90-6243-4b9e-9913-e050af90318d,1ffd9b0a-9c81-4f34-bb02-9e5bff188004,/settings,336,975,1358,0.491,285,2214,2026-03-12 16:45:00
54fce32d-4685-4b0b-ac35-68ffc0dd8d72,04409b3b-96c9-4e55-98d8-8387664cf914,/dashboard,368,598,2061,0.326,62,1748,2026-03-05 11:04:00
d07e74ac-d03d-421d-b3bf-fb4c900c41a5,e7000810-ab75-45e8-80c4-a43492755466,/advisor/profile,380,580,1592,0.495,68,3156,2026-03-10 16:41:00
b97d605f-fb2e-4104-bc5d-178cf262374d,1b185cad-348d-4c94-b376-921db9578667,/dashboard,596,1928,2433,0.291,234,4189,2026-03-17 18:52:00
cb24bdf3-0c96-4651-b8cc-91f462cb3403,0b5bd818-16f3-4ebe-8219-c311b937bc26,/reports,104,495,1645,0.402,146,3425,2026-03-20 01:34:00
2e38f9fe-6a0c-42c8-8e62-58b943bb58ba,40c0041a-1949-4b78-96fe-1296ba18ca44,/market-data,348,987,2874,0.405,22,2399,2026-03-19 04:32:00
fddce061-1612-4fa0-802f-e32283f8d7d6,d26da485-3c66-4f87-8bcf-483869154f54,/login,487,1197,1485,0.109,78,3115,2026-03-19 01:46:00
23e830f2-42bb-4073-8108-350c6e1c5527,efa843cc-426e-48b0-b22e-a054b0d0715d,/clients,560,1696,4607,0.178,265,3498,2026-03-21 11:13:00
056329ca-e404-482e-ada0-3e2c74fd6021,fe162cd2-b59a-4469-86a2-097e0f086577,/search,214,1545,4486,0.117,270,3723,2026-03-20 07:45:00
1f9254a4-f53f-459f-8b28-ec67eb849936,82d6f4a2-d514-4916-bd8d-e7ce071410f9,/settings,88,467,2980,0.28,165,1840,2026-03-09 21:45:00
7cc9fe7a-1cc6-4d96-ba28-f9fc6841ccbf,1d6679c1-1e17-490e-a599-d3d4177e4a52,/settings,229,943,1513,0.034,187,2583,2026-03-10 16:14:00
7b3e8e81-7a4f-4ee7-8ce2-9f7f9828478e,1b878dd1-1b37-4c21-8b02-30164094d66f,/search,647,1633,3426,0.455,163,2889,2026-03-23 22:15:00
a98b2f9b-d9ba-4131-a07f-1a673e390860,499a24ca-cde7-4201-8a88-581dcc7802ef,/clients,532,1153,2945,0.173,192,4962,2026-03-17 09:54:00
f4753ffa-1c9d-4749-b86c-a33c8182f365,e814ff4a-6cea-4928-a6f1-a86622437087,/market-data,134,1518,3712,0.057,42,4120,2026-03-13 02:41:00
6ecd19fe-59c8-4380-b614-f76c3f7daeeb,d37d9f5a-ed86-4b66-aff2-13272abafa9f,/advisor/profile,63,493,1371,0.332,217,1088,2026-03-01 03:21:00
8ce6d91c-7aeb-4b60-8056-c913b6171b10,8c74fb20-688a-4169-9f70-3d229d04fe21,/search,151,717,2145,0.193,39,2590,2026-03-13 05:57:00
f1b2e3c3-9007-4301-b672-169ba5dc151b,1b878dd1-1b37-4c21-8b02-30164094d66f,/portfolios,548,1569,2947,0.296,74,4891,2026-03-09 16:44:00
ef614c59-2b95-4248-8f76-276b7cfc7862,7ec7540c-d5d7-4dc3-8cc1-6876802967a5,/dashboard,730,2134,3322,0.406,227,3349,2026-03-18 06:18:00
b7e0898c-aeb7-4627-bd17-1ae983510cce,00ba029c-9d09-4f50-bc69-65238e0506ad,/portfolios,793,2215,4811,0.058,106,3904,2026-03-02 06:36:00
1eb987d2-5860-4197-a3e7-f876b49fd688,04e2015e-416b-4fc2-8f96-f15b5e159124,/login,520,872,3528,0.495,221,4067,2026-03-17 02:28:00
6fc26bb6-16ad-44f7-a7a6-4816b2e8de85,548cd718-72c7-48a9-b6e1-497c71e58dab,/reports,192,933,2747,0.087,26,1601,2026-03-04 07:00:00
96aa421a-c872-4fcc-a058-9c5fb134c1df,5c0688f7-df4a-41a1-ade5-168a221e2533,/market-data,746,1296,2596,0.272,47,2210,2026-03-06 11:08:00
3d0753c0-ec18-4e19-9794-cb9f0773a61e,67bb64d0-34de-4dfc-8f15-db52a373b62c,/settings,617,1169,3093,0.309,18,1268,2026-03-19 16:27:00
1e64f613-5f18-4b13-a0f4-1c117e844f99,ae74d186-e329-4137-bec5-eef07c5c670b,/portfolios,513,1871,2366,0.318,151,3806,2026-03-21 05:55:00
4f02e068-f24a-4c8a-9419-a266235e8fb3,ab48fce5-7b63-4c0a-9943-6f79c994c95b,/accounts,350,505,3231,0.123,189,1013,2026-03-06 03:17:00
f2b27760-93c0-4c94-9c7e-4164d8f3a22a,30769753-8503-4f97-86ad-f56ed42bd9c3,/portfolios,454,1292,3270,0.434,202,930,2026-03-20 12:19:00
215a7dd4-6c7e-43ea-b6eb-f9c8d116ae03,2bfa269c-4782-48a4-9ccd-912f56e20e64,/portfolios,442,1046,3251,0.19,44,3422,2026-03-05 16:35:00
a0c4f654-3dba-4eb0-8704-88cfcea95f2b,1e517f21-78b3-4bf5-8c24-17e37126e186,/market-data,677,2074,3645,0.379,103,4481,2026-03-17 06:57:00
19f4dd61-5dc8-43fd-a51d-558ea8c5939b,f4d00176-a0b0-4ad8-b572-b83896fe072c,/dashboard,319,608,2031,0.013,290,3149,2026-03-19 17:24:00
877be7aa-2f63-49d2-a1a8-437612b7685f,b2cdeee0-5ae5-4350-90ea-dd14fb417f63,/accounts,392,1195,1655,0.416,148,2863,2026-03-01 02:11:00
48044dfb-d093-4b74-ac8a-acb44ecc81d1,29fb6c40-4f1c-4b61-914f-650ed42e5238,/portfolios,612,1529,3699,0.267,284,2373,2026-03-11 21:56:00
38382e7b-f1de-4898-96e3-d9a741677efe,d26da485-3c66-4f87-8bcf-483869154f54,/reports,530,1123,2279,0.463,151,3596,2026-03-01 00:19:00
5b8fe533-1d03-4a97-880c-0d588efa7ada,c7292596-52a6-446c-91c7-5d16dc63a79e,/accounts,753,1840,3237,0.074,57,1437,2026-03-04 13:23:00
7a641f1f-1580-4b96-9b2b-1bac73d4ee15,7ef22d10-9cdd-4ca6-9786-e719a4900f93,/search,652,1689,4043,0.295,172,2250,2026-03-12 02:44:00
613e1ccd-9fbb-4c92-b732-66548cf67114,30499291-035e-4e3e-96d3-25de9784e0eb,/market-data,754,870,2255,0.161,134,4111,2026-03-03 17:08:00
a2d41a8c-ee7e-482d-8f09-08e6caa153ff,7335020e-0f2f-4d1a-b4c3-716e41e4f088,/accounts,495,1465,2053,0.026,280,3563,2026-03-22 03:41:00
eb1d694a-ee0e-4b7d-b75d-ab24c585b9c6,ea479f55-f2ab-48a0-9338-afd1c078a28d,/accounts,111,415,2810,0.043,115,1190,2026-03-22 10:03:00
4b5e0f00-d9f3-4562-90c4-0f89fd17a7d2,cb5c3d78-11eb-4a67-8216-3e764f0e1293,/search,116,728,1865,0.267,97,1351,2026-03-14 20:05:00
d744e576-91a0-4aab-baaa-d0b09abbc562,0666b267-a5b3-4d3a-992d-d3333fb37dce,/clients,611,869,3316,0.023,217,4796,2026-03-01 15:31:00
8e7cc1b7-eb5e-48d9-9996-86c53f21d196,5cd15f73-5c5e-49db-be2a-9b82fe835f57,/search,358,721,2275,0.419,218,4988,2026-03-14 15:27:00
3f925321-adf5-497e-98c2-8e2629794d8d,e6eeb2d0-2c2c-49d9-ba65-22e6b283d82c,/accounts,488,1772,4661,0.462,46,3549,2026-03-01 02:09:00
1195938c-c98c-4534-bf69-571e126d2515,aaadec20-d274-4102-995b-04167d375b13,/dashboard,773,1274,1524,0.026,109,944,2026-03-12 05:11:00
c2153e7d-7dff-4755-8f8c-455aef87c546,fcc3b312-8189-481f-b447-7cd73c93aec4,/settings,492,1278,4128,0.455,19,3174,2026-03-08 21:32:00
7a01eb40-d522-405d-be37-67d3c505cb2d,f84187ec-7454-4715-a890-e96924d48c6b,/portfolios,345,640,1232,0.014,219,4435,2026-03-06 21:10:00
b3bd3f22-ce0b-4cf5-97d0-319e2e673f05,9bee0694-76df-49d1-8a78-90334c21164c,/market-data,372,626,1874,0.283,19,1281,2026-03-02 13:06:00
5fd75936-0cad-44e0-b503-b7ca5c5556b1,29fb6c40-4f1c-4b61-914f-650ed42e5238,/portfolios,305,826,3153,0.068,79,2776,2026-03-18 03:27:00
45496491-3062-449d-9c2e-e3285c62bbe2,de83659e-0088-47c7-b707-97f143af1d21,/portfolios,377,952,3556,0.332,34,3551,2026-03-02 14:02:00
26bab475-90da-4693-854b-101bfb38cc5d,1f7e4d7a-59a5-42fa-96bd-e40ec7e2d8da,/market-data,720,876,1467,0.379,48,1432,2026-03-17 02:08:00
5c64abe4-9b10-47c6-afdc-93b85ea95767,f87bd80b-375a-4aec-a62f-3f364e53c2ed,/market-data,597,1325,2381,0.051,126,1927,2026-03-09 20:16:00
6aaddbe9-2de3-4743-92cd-6f93bd521362,161b4111-fb39-4941-b891-2959f7a87285,/portfolios,579,1454,2132,0.122,140,3248,2026-03-16 12:11:00
cf65e373-4048-428c-8012-934b802b55f6,8636d4cc-90af-4fe1-8a34-d013f5318a3c,/reports,340,1122,1839,0.093,214,2944,2026-03-18 13:43:00
18f489d9-d1da-4fbb-abd7-cd90889fb3c5,9fe1880b-318e-4380-bc6b-08d2e2e89ba0,/reports,503,1479,1699,0.292,230,4017,2026-03-13 17:39:00
1b7e2019-9791-4c5b-85ad-15d1e511bc5b,1e517f21-78b3-4bf5-8c24-17e37126e186,/accounts,228,439,3028,0.219,242,4379,2026-03-09 05:17:00
0f4ba01b-800d-4267-b358-e8b29569e25a,0b5bd818-16f3-4ebe-8219-c311b937bc26,/settings,727,2000,4453,0.089,251,2400,2026-03-11 08:17:00
187e6935-c8ec-4777-9ae5-b35d62af3419,00ba029c-9d09-4f50-bc69-65238e0506ad,/login,144,929,1856,0.185,180,1043,2026-03-16 04:25:00
2922bbcc-b714-4dd7-a62c-e6bc403cae20,815f77d9-10ce-45a5-a65a-fa2956f91dd3,/advisor/profile,449,871,2585,0.03,223,3911,2026-03-12 09:31:00
70b67290-ac7e-4026-991d-18578737f075,c014dc6b-fd42-4f18-b482-09cac27188f2,/accounts,322,1390,3103,0.202,199,1804,2026-03-13 19:06:00
756f1ae2-ec4a-4b1b-be8b-fcc1cb84d9d6,b443ed71-d378-4103-9c81-ac8c6b333a10,/settings,502,1156,2969,0.333,183,2207,2026-03-13 07:56:00
6325e0c0-204e-423e-b0e2-aad18a6fe7c7,9502c00b-1b3c-4656-9a7f-882efa52ad4a,/accounts,699,1979,4437,0.077,113,3680,2026-03-18 09:08:00
33b04ef4-8d2a-4c11-9273-eba329e857c5,80506556-834c-49e8-8c49-4358063ac348,/settings,656,1064,2483,0.237,90,4249,2026-03-22 01:59:00
defbdbea-550a-4f12-8d4a-ed8c28c4c775,e4c424bc-0421-42c7-85a1-e3ed2b7d30bc,/reports,690,1910,3029,0.106,156,3865,2026-03-18 20:12:00
dbf2c52e-1df8-4c7e-baaf-465c607aa15f,2dbd4160-71dd-403e-8fa4-c977e1e5b196,/dashboard,489,1093,4032,0.206,61,3721,2026-03-15 00:32:00
896cf58f-c086-4c40-8d6a-85155256f3de,0b5bd818-16f3-4ebe-8219-c311b937bc26,/accounts,629,1692,4309,0.308,289,1132,2026-03-07 06:18:00
ec6ab158-e9ef-4d8c-890a-98bd4a109ef4,76c859e1-2e94-4385-89f7-d80310a64dc4,/clients,412,971,3930,0.051,273,2111,2026-03-18 17:06:00
36fb9daa-7977-4748-b403-6728763f97ce,26e5dc5e-3103-4ad6-8bb7-2494e2bdcbba,/accounts,79,680,974,0.237,204,982,2026-03-20 16:05:00
d732c9e8-f51d-4e50-a705-51309e260c89,8c74fb20-688a-4169-9f70-3d229d04fe21,/advisor/profile,220,328,918,0.307,256,656,2026-03-21 02:44:00
d326a715-da51-46ca-94af-245ed5e99aff,efa843cc-426e-48b0-b22e-a054b0d0715d,/clients,799,1462,4012,0.066,72,2838,2026-03-06 23:24:00
7926a832-4097-4896-954b-df5cab87a4b0,2e33b066-9aad-4fcc-b7ef-352813720f22,/search,251,1563,2982,0.198,175,2777,2026-03-17 23:50:00
2c9ffa9b-773e-4a7f-b0d2-0d87c4d47d17,d730ba67-2d97-4daa-9bee-70136174a52f,/reports,642,2038,2911,0.172,217,2180,2026-03-07 03:47:00
112d7083-c196-47c7-8179-afcdb3fc2467,04e2015e-416b-4fc2-8f96-f15b5e159124,/market-data,161,1203,1971,0.43,163,592,2026-03-09 03:38:00
4ecdaa13-b1fb-4213-bf9b-dc58c85fe42e,7562284d-7b37-49e1-b0d2-2f5011b0954e,/clients,636,1273,3544,0.497,66,1987,2026-03-10 04:25:00
4e7a83b3-967b-4e4f-9183-3e752a47500b,b7c4e082-af59-42f1-ad58-1f5aa41adb5c,/clients,442,1140,3663,0.31,241,709,2026-03-18 15:44:00
519de36b-23c5-442e-a798-923322ada2d1,0a1bf1e4-d832-4f44-acfd-810d831d2f81,/accounts,613,1172,2266,0.3,26,1359,2026-03-18 13:43:00
2c6685bd-6eb8-4b0a-b8f5-e43d408d1466,ebc3ed93-97bd-4487-965f-9962d53d8383,/clients,223,1039,3578,0.201,136,2729,2026-03-17 14:06:00
155f2766-49f9-4d61-885f-cbf4c20a5dcc,19c89c5c-88de-4da1-8bb9-c653c8a749b0,/reports,133,631,1758,0.486,120,4401,2026-03-02 10:48:00
a3577d0a-b465-4cc7-927f-4917de9913ff,703428b1-1a27-414d-97a1-8a785470d9b2,/reports,543,1988,3028,0.267,61,2805,2026-03-18 21:53:00
48320da1-7160-4146-a8f3-665d8e016cab,82d6f4a2-d514-4916-bd8d-e7ce071410f9,/dashboard,626,1843,3129,0.478,232,4543,2026-03-02 22:52:00
4ec3a835-3002-44a4-8e9f-5834deff67d4,0ee5f1be-d137-48fc-846b-4eb03394f34d,/clients,125,739,3168,0.2,154,1180,2026-03-10 05:02:00
8e965ed5-56ea-425b-b85e-68360e71bef0,cb903034-568c-4e44-85a8-bbdf81500d88,/portfolios,369,1812,2673,0.265,223,3916,2026-03-02 01:03:00
d12c9d8e-85e0-423b-8acb-15ae38bae115,af982ff5-d6e3-4704-8bd0-02d9464fe045,/market-data,607,774,1270,0.02,159,1682,2026-03-06 01:25:00
10aa9db6-ce2c-4977-85f5-121720bb63eb,1b185cad-348d-4c94-b376-921db9578667,/settings,255,883,3138,0.151,143,1777,2026-03-06 04:54:00
f6fd2118-97e4-4074-83c3-3e5500ace885,1a463f50-b7ec-4b69-be2f-1035b86952a6,/dashboard,376,880,1385,0.348,299,1287,2026-03-03 13:13:00
a6016ead-3498-46f2-adf0-9784a01bb391,e3fab79f-f0b5-4df5-80d9-3722a9396340,/login,655,959,2000,0.029,175,4436,2026-03-21 17:53:00
9296c747-311e-41a5-92b7-c188b7484614,1da1a59b-429d-4ab9-bac1-ec7ce83b4630,/accounts,768,1044,3273,0.438,60,3034,2026-03-05 05:54:00
c5ed8aa9-608c-4d91-bea1-fbe6ff1ddcac,9c24133d-f7ae-4100-b737-499ae02c14e7,/portfolios,360,1410,4350,0.485,276,1223,2026-03-01 16:08:00
63c9616a-a9e4-4432-aa86-bc4479ef6837,b7c4e082-af59-42f1-ad58-1f5aa41adb5c,/reports,172,543,2928,0.159,258,1115,2026-03-13 08:05:00
41683d7c-c6a4-4d85-93b0-efa2face97b1,de5e59c5-1223-433c-991b-ade96c9cf1ed,/login,537,1681,3390,0.147,229,2036,2026-03-10 02:27:00
8c8456de-50d8-451c-8fb8-4a4fb43dab20,0b5bd818-16f3-4ebe-8219-c311b937bc26,/search,617,880,1233,0.151,66,3604,2026-03-04 01:15:00
0b226ead-f6fe-45b9-931b-e81faf97f43d,815f77d9-10ce-45a5-a65a-fa2956f91dd3,/portfolios,641,1327,2220,0.059,155,892,2026-03-06 05:50:00
738de292-c81d-4d4c-97a7-4208317c6663,8636d4cc-90af-4fe1-8a34-d013f5318a3c,/settings,293,561,2135,0.026,231,2019,2026-03-04 05:45:00
9b12de30-8b70-4208-a655-e6c5eea57fb0,723c7718-fc2f-4bbd-a708-41f09b9fba1e,/settings,466,1688,2925,0.084,175,1937,2026-03-17 13:04:00
660570f2-3f1e-4afd-b119-ec5347654cdc,eb9a4b1a-a6bc-48a9-9ef3-9c7be9155a9e,/settings,369,622,830,0.141,43,4321,2026-03-22 04:47:00
cf99b605-d83c-4d32-9307-1b718b2424eb,d730ba67-2d97-4daa-9bee-70136174a52f,/market-data,588,1423,3367,0.141,123,978,2026-03-12 18:33:00
5effa910-faff-4ab5-9dd9-f9e30b463a49,ab2dd25d-f943-40ce-b9aa-fb5d2fd9cdf2,/settings,158,1468,4243,0.216,188,3792,2026-03-02 07:23:00
0882117c-5a93-495d-9d96-b17dbb16c30a,fe162cd2-b59a-4469-86a2-097e0f086577,/portfolios,422,1555,2968,0.224,54,4232,2026-03-09 21:23:00
57e5fd5b-bedb-4f94-b36f-8257b98e5c5b,65dfe208-78cc-4696-be1f-d2dabd95215e,/login,463,835,3711,0.183,142,3635,2026-03-07 15:24:00
686656cf-61ad-424d-b881-5f275fe6d802,2c217ff5-19db-456d-b2b8-593625bc3fbc,/reports,73,1531,1906,0.43,150,1411,2026-03-01 08:30:00
270060bb-1c2c-4f37-a50d-ce0dc8f00230,b6a06985-1f75-4b40-9e71-d1a97c579a1c,/portfolios,437,1579,4434,0.13,272,4146,2026-03-10 11:00:00
